## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT GM12878_REP2.sorted.bam --OUTPUT GM12878_REP2.markdup.sorted.bam --METRICS_FILE GM12878_REP2.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 04:55:37 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	83723633	0	0	0	63273661	0	0.755744	20823587

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
571.0	0	6	6
572.0	0	6	6
573.0	0	5	5
574.0	0	3	3
575.0	0	7	7
576.0	0	5	5
577.0	0	1	1
578.0	0	3	3
579.0	0	1	1
580.0	0	4	4
581.0	0	5	5
582.0	0	7	7
583.0	0	3	3
584.0	0	2	2
585.0	0	5	5
586.0	0	3	3
587.0	0	5	5
588.0	0	6	6
589.0	0	11	11
590.0	0	5	5
592.0	0	3	3
593.0	0	7	7
594.0	0	4	4
595.0	0	1	1
596.0	0	5	5
597.0	0	7	7
598.0	0	3	3
599.0	0	1	1
600.0	0	3	3
601.0	0	2	2
602.0	0	7	7
603.0	0	2	2
604.0	0	2	2
606.0	0	5	5
607.0	0	4	4
608.0	0	3	3
609.0	0	2	2
610.0	0	5	5
611.0	0	1	1
612.0	0	2	2
613.0	0	6	6
614.0	0	5	5
615.0	0	1	1
616.0	0	3	3
617.0	0	4	4
618.0	0	7	7
619.0	0	5	5
621.0	0	1	1
622.0	0	4	4
623.0	0	3	3
624.0	0	6	6
625.0	0	5	5
626.0	0	5	5
627.0	0	1	1
628.0	0	6	6
629.0	0	2	2
630.0	0	5	5
631.0	0	3	3
632.0	0	2	2
633.0	0	6	6
634.0	0	5	5
635.0	0	4	4
636.0	0	5	5
637.0	0	7	7
638.0	0	2	2
639.0	0	3	3
640.0	0	4	4
641.0	0	4	4
642.0	0	4	4
643.0	0	3	3
644.0	0	4	4
645.0	0	3	3
646.0	0	3	3
647.0	0	3	3
648.0	0	1	1
649.0	0	1	1
650.0	0	3	3
651.0	0	3	3
652.0	0	2	2
653.0	0	3	3
654.0	0	2	2
655.0	0	1	1
656.0	0	2	2
657.0	0	3	3
658.0	0	4	4
659.0	0	3	3
660.0	0	1	1
661.0	0	5	5
662.0	0	4	4
663.0	0	1	1
664.0	0	4	4
665.0	0	5	5
666.0	0	5	5
667.0	0	1	1
668.0	0	5	5
669.0	0	3	3
670.0	0	2	2
671.0	0	2	2
672.0	0	5	5
673.0	0	3	3
674.0	0	2	2
675.0	0	3	3
676.0	0	2	2
677.0	0	4	4
678.0	0	3	3
679.0	0	5	5
681.0	0	1	1
682.0	0	4	4
683.0	0	1	1
685.0	0	1	1
686.0	0	4	4
687.0	0	2	2
689.0	0	1	1
690.0	0	3	3
691.0	0	2	2
692.0	0	2	2
693.0	0	3	3
694.0	0	3	3
695.0	0	3	3
696.0	0	3	3
697.0	0	1	1
698.0	0	4	4
699.0	0	1	1
700.0	0	1	1
702.0	0	3	3
703.0	0	3	3
704.0	0	2	2
705.0	0	1	1
706.0	0	2	2
707.0	0	1	1
708.0	0	7	7
709.0	0	2	2
710.0	0	1	1
711.0	0	3	3
712.0	0	4	4
713.0	0	2	2
714.0	0	2	2
715.0	0	4	4
716.0	0	3	3
717.0	0	2	2
720.0	0	4	4
722.0	0	1	1
724.0	0	2	2
725.0	0	1	1
726.0	0	1	1
727.0	0	3	3
728.0	0	5	5
729.0	0	4	4
730.0	0	2	2
732.0	0	5	5
734.0	0	3	3
735.0	0	3	3
736.0	0	2	2
737.0	0	1	1
738.0	0	3	3
739.0	0	3	3
741.0	0	2	2
742.0	0	1	1
743.0	0	2	2
744.0	0	2	2
745.0	0	4	4
746.0	0	5	5
747.0	0	1	1
749.0	0	1	1
750.0	0	1	1
751.0	0	3	3
752.0	0	1	1
753.0	0	2	2
754.0	0	1	1
755.0	0	2	2
758.0	0	1	1
759.0	0	5	5
760.0	0	2	2
761.0	0	4	4
762.0	0	2	2
763.0	0	4	4
764.0	0	2	2
765.0	0	3	3
766.0	0	2	2
767.0	0	1	1
768.0	0	3	3
769.0	0	6	6
770.0	0	1	1
771.0	0	1	1
772.0	0	1	1
773.0	0	1	1
774.0	0	3	3
775.0	0	1	1
776.0	0	2	2
777.0	0	3	3
778.0	0	2	2
779.0	0	5	5
780.0	0	3	3
781.0	0	3	3
782.0	0	2	2
784.0	0	1	1
785.0	0	2	2
786.0	0	3	3
788.0	0	4	4
789.0	0	3	3
790.0	0	6	6
791.0	0	1	1
792.0	0	2	2
793.0	0	1	1
794.0	0	4	4
795.0	0	3	3
796.0	0	1	1
797.0	0	2	2
799.0	0	1	1
801.0	0	2	2
802.0	0	2	2
803.0	0	1	1
805.0	0	2	2
806.0	0	2	2
807.0	0	2	2
808.0	0	2	2
809.0	0	5	5
810.0	0	2	2
812.0	0	2	2
813.0	0	5	5
814.0	0	2	2
815.0	0	2	2
816.0	0	1	1
817.0	0	3	3
818.0	0	3	3
819.0	0	1	1
820.0	0	4	4
821.0	0	1	1
822.0	0	2	2
823.0	0	2	2
824.0	0	2	2
826.0	0	2	2
827.0	0	2	2
828.0	0	2	2
829.0	0	1	1
831.0	0	3	3
832.0	0	2	2
833.0	0	2	2
834.0	0	3	3
835.0	0	2	2
836.0	0	3	3
837.0	0	1	1
838.0	0	1	1
839.0	0	1	1
840.0	0	2	2
841.0	0	1	1
842.0	0	1	1
843.0	0	2	2
846.0	0	4	4
847.0	0	1	1
848.0	0	2	2
849.0	0	1	1
850.0	0	1	1
851.0	0	1	1
852.0	0	1	1
853.0	0	1	1
854.0	0	3	3
856.0	0	2	2
857.0	0	2	2
858.0	0	2	2
859.0	0	2	2
860.0	0	3	3
861.0	0	4	4
862.0	0	2	2
864.0	0	1	1
865.0	0	1	1
866.0	0	2	2
867.0	0	1	1
868.0	0	1	1
869.0	0	2	2
871.0	0	3	3
872.0	0	1	1
873.0	0	1	1
874.0	0	2	2
875.0	0	3	3
877.0	0	2	2
878.0	0	2	2
879.0	0	1	1
880.0	0	1	1
882.0	0	1	1
885.0	0	1	1
886.0	0	1	1
887.0	0	1	1
890.0	0	4	4
893.0	0	1	1
894.0	0	3	3
895.0	0	1	1
896.0	0	2	2
897.0	0	1	1
899.0	0	1	1
900.0	0	2	2
901.0	0	1	1
902.0	0	1	1
903.0	0	3	3
904.0	0	1	1
910.0	0	1	1
911.0	0	2	2
915.0	0	1	1
916.0	0	2	2
917.0	0	1	1
918.0	0	1	1
919.0	0	1	1
921.0	0	1	1
923.0	0	2	2
924.0	0	2	2
925.0	0	2	2
930.0	0	2	2
932.0	0	1	1
933.0	0	3	3
936.0	0	3	3
938.0	0	1	1
940.0	0	1	1
941.0	0	2	2
942.0	0	1	1
943.0	0	2	2
944.0	0	1	1
946.0	0	2	2
947.0	0	1	1
949.0	0	1	1
951.0	0	1	1
953.0	0	2	2
955.0	0	1	1
956.0	0	1	1
959.0	0	2	2
960.0	0	2	2
961.0	0	2	2
964.0	0	1	1
965.0	0	1	1
966.0	0	3	3
969.0	0	2	2
974.0	0	1	1
976.0	0	1	1
980.0	0	2	2
982.0	0	1	1
983.0	0	2	2
985.0	0	1	1
986.0	0	1	1
987.0	0	1	1
988.0	0	3	3
990.0	0	1	1
993.0	0	3	3
996.0	0	2	2
997.0	0	4	4
998.0	0	2	2
999.0	0	3	3
1000.0	0	1	1
1001.0	0	1	1
1003.0	0	1	1
1004.0	0	1	1
1005.0	0	2	2
1006.0	0	1	1
1008.0	0	1	1
1009.0	0	1	1
1010.0	0	1	1
1011.0	0	1	1
1012.0	0	1	1
1014.0	0	2	2
1016.0	0	2	2
1018.0	0	1	1
1019.0	0	1	1
1022.0	0	1	1
1023.0	0	1	1
1026.0	0	2	2
1027.0	0	1	1
1029.0	0	1	1
1030.0	0	1	1
1031.0	0	1	1
1032.0	0	1	1
1033.0	0	1	1
1035.0	0	1	1
1037.0	0	1	1
1038.0	0	2	2
1040.0	0	1	1
1043.0	0	1	1
1044.0	0	1	1
1046.0	0	2	2
1047.0	0	1	1
1048.0	0	1	1
1056.0	0	1	1
1057.0	0	1	1
1060.0	0	1	1
1061.0	0	1	1
1062.0	0	1	1
1064.0	0	1	1
1066.0	0	1	1
1067.0	0	3	3
1072.0	0	1	1
1076.0	0	1	1
1078.0	0	2	2
1080.0	0	2	2
1081.0	0	1	1
1082.0	0	1	1
1084.0	0	1	1
1085.0	0	1	1
1086.0	0	4	4
1087.0	0	2	2
1088.0	0	1	1
1089.0	0	1	1
1091.0	0	3	3
1092.0	0	1	1
1095.0	0	1	1
1096.0	0	1	1
1097.0	0	1	1
1099.0	0	1	1
1104.0	0	1	1
1107.0	0	2	2
1109.0	0	1	1
1111.0	0	1	1
1112.0	0	3	3
1113.0	0	1	1
1114.0	0	2	2
1117.0	0	1	1
1118.0	0	3	3
1119.0	0	1	1
1121.0	0	2	2
1129.0	0	2	2
1130.0	0	1	1
1139.0	0	1	1
1141.0	0	1	1
1142.0	0	1	1
1146.0	0	1	1
1148.0	0	1	1
1152.0	0	1	1
1154.0	0	1	1
1155.0	0	1	1
1157.0	0	1	1
1158.0	0	2	2
1159.0	0	1	1
1160.0	0	1	1
1161.0	0	1	1
1162.0	0	3	3
1164.0	0	1	1
1166.0	0	1	1
1167.0	0	2	2
1169.0	0	2	2
1171.0	0	1	1
1173.0	0	1	1
1175.0	0	2	2
1179.0	0	1	1
1180.0	0	1	1
1184.0	0	1	1
1186.0	0	1	1
1190.0	0	1	1
1191.0	0	1	1
1192.0	0	1	1
1193.0	0	1	1
1194.0	0	1	1
1199.0	0	2	2
1200.0	0	1	1
1202.0	0	1	1
1210.0	0	1	1
1217.0	0	1	1
1219.0	0	1	1
1220.0	0	2	2
1223.0	0	1	1
1224.0	0	1	1
1226.0	0	1	1
1229.0	0	1	1
1231.0	0	1	1
1238.0	0	2	2
1239.0	0	1	1
1240.0	0	1	1
1244.0	0	1	1
1248.0	0	1	1
1250.0	0	2	2
1253.0	0	2	2
1254.0	0	1	1
1256.0	0	1	1
1257.0	0	2	2
1259.0	0	1	1
1264.0	0	1	1
1265.0	0	2	2
1266.0	0	1	1
1267.0	0	2	2
1270.0	0	2	2
1271.0	0	1	1
1273.0	0	2	2
1279.0	0	1	1
1282.0	0	1	1
1285.0	0	1	1
1287.0	0	1	1
1291.0	0	1	1
1294.0	0	1	1
1295.0	0	1	1
1297.0	0	1	1
1298.0	0	1	1
1299.0	0	1	1
1301.0	0	1	1
1302.0	0	1	1
1307.0	0	1	1
1309.0	0	1	1
1310.0	0	1	1
1321.0	0	2	2
1322.0	0	2	2
1328.0	0	1	1
1331.0	0	1	1
1333.0	0	1	1
1337.0	0	3	3
1338.0	0	2	2
1339.0	0	1	1
1340.0	0	1	1
1342.0	0	1	1
1343.0	0	1	1
1348.0	0	2	2
1350.0	0	1	1
1354.0	0	2	2
1356.0	0	1	1
1360.0	0	1	1
1363.0	0	1	1
1365.0	0	1	1
1366.0	0	1	1
1367.0	0	1	1
1368.0	0	1	1
1369.0	0	1	1
1371.0	0	1	1
1373.0	0	1	1
1375.0	0	1	1
1377.0	0	1	1
1380.0	0	2	2
1381.0	0	1	1
1384.0	0	1	1
1385.0	0	1	1
1388.0	0	1	1
1389.0	0	1	1
1392.0	0	1	1
1394.0	0	1	1
1395.0	0	1	1
1396.0	0	2	2
1400.0	0	1	1
1410.0	0	1	1
1414.0	0	1	1
