## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT H1_REP1.sorted.bam --OUTPUT H1_REP1.markdup.sorted.bam --METRICS_FILE H1_REP1.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 05:25:16 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	111710886	0	0	0	55780981	0	0.499333	70256251

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
80.0	1.256148	750	750
81.0	1.256148	704	704
82.0	1.256148	684	684
83.0	1.256148	680	680
84.0	1.256148	685	685
85.0	1.256148	646	646
86.0	1.256148	655	655
87.0	1.256148	650	650
88.0	1.256148	589	589
89.0	1.256148	559	559
90.0	1.256148	587	587
91.0	1.256148	527	527
92.0	1.256148	516	516
93.0	1.256148	544	544
94.0	1.256148	504	504
95.0	1.256148	515	515
96.0	1.256148	482	482
97.0	1.256148	476	476
98.0	1.256148	486	486
99.0	1.256148	441	441
100.0	1.256148	437	437
101.0	0	467	467
102.0	0	455	455
103.0	0	428	428
104.0	0	373	373
105.0	0	387	387
106.0	0	425	425
107.0	0	411	411
108.0	0	378	378
109.0	0	376	376
110.0	0	350	350
111.0	0	379	379
112.0	0	359	359
113.0	0	351	351
114.0	0	336	336
115.0	0	340	340
116.0	0	311	311
117.0	0	369	369
118.0	0	301	301
119.0	0	301	301
120.0	0	302	302
121.0	0	284	284
122.0	0	299	299
123.0	0	311	311
124.0	0	304	304
125.0	0	251	251
126.0	0	266	266
127.0	0	249	249
128.0	0	248	248
129.0	0	260	260
130.0	0	235	235
131.0	0	242	242
132.0	0	266	266
133.0	0	259	259
134.0	0	217	217
135.0	0	251	251
136.0	0	220	220
137.0	0	226	226
138.0	0	229	229
139.0	0	223	223
140.0	0	189	189
141.0	0	212	212
142.0	0	178	178
143.0	0	232	232
144.0	0	206	206
145.0	0	182	182
146.0	0	199	199
147.0	0	180	180
148.0	0	191	191
149.0	0	184	184
150.0	0	174	174
151.0	0	188	188
152.0	0	176	176
153.0	0	163	163
154.0	0	160	160
155.0	0	172	172
156.0	0	174	174
157.0	0	168	168
158.0	0	157	157
159.0	0	140	140
160.0	0	175	175
161.0	0	129	129
162.0	0	164	164
163.0	0	158	158
164.0	0	182	182
165.0	0	136	136
166.0	0	136	136
167.0	0	120	120
168.0	0	137	137
169.0	0	140	140
170.0	0	149	149
171.0	0	139	139
172.0	0	144	144
173.0	0	136	136
174.0	0	144	144
175.0	0	130	130
176.0	0	132	132
177.0	0	143	143
178.0	0	116	116
179.0	0	133	133
180.0	0	126	126
181.0	0	137	137
182.0	0	95	95
183.0	0	111	111
184.0	0	113	113
185.0	0	85	85
186.0	0	103	103
187.0	0	119	119
188.0	0	97	97
189.0	0	102	102
190.0	0	111	111
191.0	0	119	119
192.0	0	113	113
193.0	0	100	100
194.0	0	86	86
195.0	0	86	86
196.0	0	95	95
197.0	0	98	98
198.0	0	84	84
199.0	0	113	113
200.0	0	90	90
201.0	0	76	76
202.0	0	91	91
203.0	0	82	82
204.0	0	98	98
205.0	0	76	76
206.0	0	71	71
207.0	0	83	83
208.0	0	89	89
209.0	0	90	90
210.0	0	91	91
211.0	0	88	88
212.0	0	92	92
213.0	0	86	86
214.0	0	85	85
215.0	0	76	76
216.0	0	81	81
217.0	0	88	88
218.0	0	89	89
219.0	0	67	67
220.0	0	73	73
221.0	0	77	77
222.0	0	84	84
223.0	0	72	72
224.0	0	72	72
225.0	0	69	69
226.0	0	70	70
227.0	0	57	57
228.0	0	64	64
229.0	0	65	65
230.0	0	63	63
231.0	0	64	64
232.0	0	64	64
233.0	0	65	65
234.0	0	70	70
235.0	0	62	62
236.0	0	72	72
237.0	0	63	63
238.0	0	71	71
239.0	0	68	68
240.0	0	54	54
241.0	0	65	65
242.0	0	65	65
243.0	0	61	61
244.0	0	53	53
245.0	0	82	82
246.0	0	47	47
247.0	0	42	42
248.0	0	63	63
249.0	0	58	58
250.0	0	51	51
251.0	0	57	57
252.0	0	55	55
253.0	0	51	51
254.0	0	49	49
255.0	0	43	43
256.0	0	45	45
257.0	0	58	58
258.0	0	56	56
259.0	0	57	57
260.0	0	47	47
261.0	0	56	56
262.0	0	57	57
263.0	0	49	49
264.0	0	60	60
265.0	0	42	42
266.0	0	44	44
267.0	0	43	43
268.0	0	46	46
269.0	0	55	55
270.0	0	68	68
271.0	0	65	65
272.0	0	50	50
273.0	0	44	44
274.0	0	47	47
275.0	0	47	47
276.0	0	57	57
277.0	0	56	56
278.0	0	46	46
279.0	0	45	45
280.0	0	45	45
281.0	0	44	44
282.0	0	44	44
283.0	0	36	36
284.0	0	47	47
285.0	0	46	46
286.0	0	38	38
287.0	0	42	42
288.0	0	36	36
289.0	0	41	41
290.0	0	42	42
291.0	0	30	30
292.0	0	34	34
293.0	0	45	45
294.0	0	44	44
295.0	0	40	40
296.0	0	45	45
297.0	0	43	43
298.0	0	39	39
299.0	0	35	35
300.0	0	43	43
301.0	0	46	46
302.0	0	34	34
303.0	0	37	37
304.0	0	32	32
305.0	0	46	46
306.0	0	43	43
307.0	0	45	45
308.0	0	24	24
309.0	0	26	26
310.0	0	40	40
311.0	0	36	36
312.0	0	39	39
313.0	0	39	39
314.0	0	36	36
315.0	0	33	33
316.0	0	32	32
317.0	0	32	32
318.0	0	29	29
319.0	0	35	35
320.0	0	22	22
321.0	0	32	32
322.0	0	37	37
323.0	0	32	32
324.0	0	34	34
325.0	0	31	31
326.0	0	20	20
327.0	0	32	32
328.0	0	34	34
329.0	0	26	26
330.0	0	28	28
331.0	0	32	32
332.0	0	34	34
333.0	0	35	35
334.0	0	30	30
335.0	0	22	22
336.0	0	26	26
337.0	0	23	23
338.0	0	32	32
339.0	0	32	32
340.0	0	30	30
341.0	0	28	28
342.0	0	27	27
343.0	0	20	20
344.0	0	25	25
345.0	0	22	22
346.0	0	24	24
347.0	0	21	21
348.0	0	31	31
349.0	0	28	28
350.0	0	25	25
351.0	0	29	29
352.0	0	26	26
353.0	0	32	32
354.0	0	15	15
355.0	0	26	26
356.0	0	22	22
357.0	0	21	21
358.0	0	18	18
359.0	0	24	24
360.0	0	23	23
361.0	0	25	25
362.0	0	31	31
363.0	0	29	29
364.0	0	28	28
365.0	0	25	25
366.0	0	26	26
367.0	0	28	28
368.0	0	24	24
369.0	0	19	19
370.0	0	23	23
371.0	0	25	25
372.0	0	19	19
373.0	0	29	29
374.0	0	8	8
375.0	0	17	17
376.0	0	20	20
377.0	0	19	19
378.0	0	21	21
379.0	0	22	22
380.0	0	18	18
381.0	0	25	25
382.0	0	20	20
383.0	0	27	27
384.0	0	22	22
385.0	0	23	23
386.0	0	16	16
387.0	0	22	22
388.0	0	28	28
389.0	0	24	24
390.0	0	21	21
391.0	0	24	24
392.0	0	12	12
393.0	0	18	18
394.0	0	21	21
395.0	0	21	21
396.0	0	15	15
397.0	0	17	17
398.0	0	15	15
399.0	0	14	14
400.0	0	21	21
401.0	0	22	22
402.0	0	21	21
403.0	0	18	18
404.0	0	21	21
405.0	0	18	18
406.0	0	13	13
407.0	0	22	22
408.0	0	16	16
409.0	0	14	14
410.0	0	18	18
411.0	0	10	10
412.0	0	24	24
413.0	0	16	16
414.0	0	18	18
415.0	0	12	12
416.0	0	13	13
417.0	0	18	18
418.0	0	15	15
419.0	0	20	20
420.0	0	11	11
421.0	0	8	8
422.0	0	11	11
423.0	0	15	15
424.0	0	15	15
425.0	0	23	23
426.0	0	13	13
427.0	0	15	15
428.0	0	14	14
429.0	0	10	10
430.0	0	21	21
431.0	0	12	12
432.0	0	13	13
433.0	0	8	8
434.0	0	9	9
435.0	0	15	15
436.0	0	13	13
437.0	0	17	17
438.0	0	16	16
439.0	0	15	15
440.0	0	16	16
441.0	0	12	12
442.0	0	12	12
443.0	0	17	17
444.0	0	11	11
445.0	0	17	17
446.0	0	12	12
447.0	0	11	11
448.0	0	18	18
449.0	0	14	14
450.0	0	22	22
451.0	0	10	10
452.0	0	17	17
453.0	0	12	12
454.0	0	19	19
455.0	0	15	15
456.0	0	16	16
457.0	0	14	14
458.0	0	13	13
459.0	0	18	18
460.0	0	16	16
461.0	0	12	12
462.0	0	19	19
463.0	0	11	11
464.0	0	19	19
465.0	0	10	10
466.0	0	25	25
467.0	0	9	9
468.0	0	23	23
469.0	0	9	9
470.0	0	14	14
471.0	0	19	19
472.0	0	15	15
473.0	0	17	17
474.0	0	14	14
475.0	0	13	13
476.0	0	11	11
477.0	0	9	9
478.0	0	15	15
479.0	0	13	13
480.0	0	5	5
481.0	0	13	13
482.0	0	7	7
483.0	0	11	11
484.0	0	12	12
485.0	0	17	17
486.0	0	9	9
487.0	0	10	10
488.0	0	10	10
489.0	0	16	16
490.0	0	15	15
491.0	0	9	9
492.0	0	9	9
493.0	0	9	9
494.0	0	12	12
495.0	0	10	10
496.0	0	14	14
497.0	0	10	10
498.0	0	4	4
499.0	0	12	12
500.0	0	13	13
501.0	0	9	9
502.0	0	10	10
503.0	0	7	7
504.0	0	6	6
505.0	0	8	8
506.0	0	9	9
507.0	0	9	9
508.0	0	9	9
509.0	0	9	9
510.0	0	16	16
511.0	0	8	8
512.0	0	12	12
513.0	0	4	4
514.0	0	8	8
515.0	0	13	13
516.0	0	11	11
517.0	0	17	17
518.0	0	11	11
519.0	0	11	11
520.0	0	13	13
521.0	0	7	7
522.0	0	6	6
523.0	0	16	16
524.0	0	9	9
525.0	0	12	12
526.0	0	7	7
527.0	0	10	10
528.0	0	6	6
529.0	0	7	7
530.0	0	13	13
531.0	0	7	7
532.0	0	11	11
533.0	0	7	7
534.0	0	15	15
535.0	0	7	7
536.0	0	4	4
537.0	0	8	8
538.0	0	9	9
539.0	0	14	14
540.0	0	12	12
541.0	0	12	12
542.0	0	10	10
543.0	0	12	12
544.0	0	7	7
545.0	0	5	5
546.0	0	4	4
547.0	0	7	7
548.0	0	9	9
549.0	0	10	10
550.0	0	9	9
551.0	0	12	12
552.0	0	11	11
553.0	0	8	8
554.0	0	10	10
555.0	0	10	10
556.0	0	8	8
557.0	0	7	7
558.0	0	7	7
559.0	0	5	5
560.0	0	10	10
561.0	0	10	10
562.0	0	7	7
563.0	0	9	9
564.0	0	6	6
565.0	0	9	9
566.0	0	6	6
567.0	0	5	5
568.0	0	12	12
569.0	0	13	13
570.0	0	5	5
571.0	0	7	7
572.0	0	6	6
573.0	0	12	12
574.0	0	11	11
575.0	0	6	6
576.0	0	11	11
577.0	0	8	8
578.0	0	8	8
579.0	0	8	8
580.0	0	10	10
581.0	0	7	7
582.0	0	8	8
583.0	0	5	5
584.0	0	7	7
585.0	0	9	9
586.0	0	10	10
587.0	0	6	6
588.0	0	3	3
589.0	0	10	10
590.0	0	9	9
591.0	0	9	9
592.0	0	7	7
593.0	0	6	6
594.0	0	11	11
595.0	0	12	12
596.0	0	9	9
597.0	0	5	5
598.0	0	8	8
599.0	0	4	4
600.0	0	8	8
601.0	0	8	8
602.0	0	7	7
603.0	0	6	6
604.0	0	7	7
605.0	0	6	6
606.0	0	5	5
607.0	0	7	7
608.0	0	8	8
609.0	0	7	7
610.0	0	5	5
611.0	0	6	6
612.0	0	4	4
613.0	0	5	5
614.0	0	5	5
615.0	0	7	7
616.0	0	2	2
617.0	0	6	6
618.0	0	7	7
619.0	0	4	4
620.0	0	10	10
621.0	0	3	3
622.0	0	7	7
623.0	0	8	8
624.0	0	7	7
625.0	0	7	7
626.0	0	2	2
627.0	0	2	2
628.0	0	7	7
629.0	0	6	6
630.0	0	5	5
631.0	0	9	9
632.0	0	7	7
633.0	0	4	4
634.0	0	8	8
635.0	0	7	7
636.0	0	3	3
637.0	0	4	4
638.0	0	7	7
639.0	0	6	6
640.0	0	5	5
641.0	0	9	9
642.0	0	11	11
643.0	0	2	2
644.0	0	10	10
645.0	0	6	6
646.0	0	2	2
647.0	0	9	9
648.0	0	4	4
649.0	0	6	6
650.0	0	7	7
651.0	0	8	8
652.0	0	5	5
653.0	0	5	5
654.0	0	8	8
655.0	0	8	8
656.0	0	2	2
657.0	0	3	3
658.0	0	4	4
659.0	0	6	6
660.0	0	3	3
661.0	0	9	9
662.0	0	7	7
663.0	0	7	7
664.0	0	6	6
665.0	0	7	7
666.0	0	4	4
667.0	0	9	9
668.0	0	5	5
669.0	0	4	4
670.0	0	7	7
671.0	0	5	5
672.0	0	5	5
673.0	0	4	4
674.0	0	6	6
675.0	0	6	6
676.0	0	6	6
677.0	0	1	1
678.0	0	6	6
679.0	0	3	3
680.0	0	3	3
681.0	0	4	4
682.0	0	3	3
683.0	0	2	2
684.0	0	4	4
685.0	0	2	2
686.0	0	7	7
687.0	0	3	3
688.0	0	6	6
689.0	0	5	5
690.0	0	2	2
691.0	0	5	5
692.0	0	8	8
693.0	0	5	5
694.0	0	4	4
695.0	0	5	5
696.0	0	11	11
697.0	0	7	7
698.0	0	6	6
699.0	0	3	3
700.0	0	6	6
701.0	0	6	6
702.0	0	1	1
703.0	0	8	8
704.0	0	7	7
705.0	0	2	2
706.0	0	3	3
707.0	0	4	4
708.0	0	5	5
709.0	0	1	1
710.0	0	6	6
711.0	0	2	2
712.0	0	5	5
713.0	0	5	5
714.0	0	8	8
715.0	0	3	3
716.0	0	5	5
717.0	0	5	5
718.0	0	5	5
719.0	0	2	2
720.0	0	9	9
721.0	0	9	9
722.0	0	5	5
723.0	0	3	3
724.0	0	4	4
725.0	0	4	4
726.0	0	5	5
727.0	0	6	6
728.0	0	6	6
729.0	0	2	2
730.0	0	1	1
731.0	0	6	6
732.0	0	1	1
733.0	0	7	7
734.0	0	2	2
735.0	0	4	4
736.0	0	4	4
737.0	0	5	5
738.0	0	2	2
739.0	0	3	3
740.0	0	3	3
741.0	0	5	5
742.0	0	3	3
743.0	0	8	8
744.0	0	2	2
745.0	0	5	5
746.0	0	4	4
747.0	0	4	4
748.0	0	3	3
749.0	0	3	3
750.0	0	4	4
751.0	0	5	5
752.0	0	5	5
753.0	0	6	6
754.0	0	1	1
755.0	0	3	3
756.0	0	4	4
757.0	0	5	5
758.0	0	5	5
759.0	0	2	2
760.0	0	7	7
761.0	0	3	3
762.0	0	4	4
763.0	0	1	1
764.0	0	4	4
765.0	0	2	2
766.0	0	3	3
767.0	0	5	5
768.0	0	2	2
769.0	0	2	2
770.0	0	5	5
771.0	0	8	8
772.0	0	8	8
773.0	0	3	3
774.0	0	3	3
775.0	0	3	3
776.0	0	2	2
777.0	0	1	1
778.0	0	5	5
779.0	0	6	6
780.0	0	3	3
781.0	0	5	5
782.0	0	4	4
783.0	0	7	7
784.0	0	5	5
785.0	0	4	4
786.0	0	7	7
787.0	0	3	3
788.0	0	1	1
790.0	0	4	4
791.0	0	4	4
792.0	0	3	3
793.0	0	1	1
794.0	0	2	2
795.0	0	5	5
796.0	0	2	2
797.0	0	4	4
798.0	0	5	5
799.0	0	2	2
800.0	0	1	1
801.0	0	1	1
802.0	0	1	1
803.0	0	3	3
805.0	0	1	1
806.0	0	2	2
807.0	0	2	2
808.0	0	3	3
809.0	0	4	4
810.0	0	6	6
811.0	0	2	2
812.0	0	4	4
813.0	0	6	6
814.0	0	5	5
815.0	0	3	3
816.0	0	4	4
817.0	0	3	3
818.0	0	4	4
819.0	0	4	4
820.0	0	3	3
822.0	0	4	4
824.0	0	3	3
825.0	0	3	3
826.0	0	2	2
827.0	0	3	3
828.0	0	3	3
829.0	0	5	5
830.0	0	3	3
831.0	0	1	1
832.0	0	4	4
833.0	0	5	5
834.0	0	4	4
836.0	0	5	5
837.0	0	6	6
838.0	0	3	3
839.0	0	4	4
840.0	0	5	5
841.0	0	2	2
842.0	0	2	2
843.0	0	3	3
844.0	0	1	1
845.0	0	9	9
846.0	0	1	1
847.0	0	5	5
849.0	0	4	4
850.0	0	3	3
851.0	0	2	2
853.0	0	3	3
854.0	0	3	3
856.0	0	7	7
857.0	0	6	6
858.0	0	1	1
859.0	0	4	4
860.0	0	3	3
861.0	0	4	4
862.0	0	5	5
863.0	0	4	4
864.0	0	4	4
865.0	0	2	2
866.0	0	1	1
867.0	0	1	1
868.0	0	4	4
869.0	0	4	4
870.0	0	3	3
871.0	0	5	5
872.0	0	2	2
873.0	0	4	4
874.0	0	4	4
875.0	0	3	3
876.0	0	2	2
877.0	0	2	2
878.0	0	4	4
879.0	0	3	3
880.0	0	3	3
881.0	0	7	7
882.0	0	4	4
883.0	0	3	3
884.0	0	5	5
885.0	0	1	1
886.0	0	1	1
887.0	0	1	1
888.0	0	4	4
889.0	0	2	2
890.0	0	1	1
891.0	0	2	2
892.0	0	1	1
893.0	0	3	3
894.0	0	3	3
895.0	0	1	1
896.0	0	2	2
897.0	0	3	3
898.0	0	5	5
900.0	0	1	1
901.0	0	4	4
902.0	0	4	4
903.0	0	2	2
905.0	0	2	2
907.0	0	3	3
909.0	0	1	1
910.0	0	3	3
911.0	0	2	2
912.0	0	3	3
913.0	0	1	1
914.0	0	2	2
915.0	0	3	3
916.0	0	2	2
917.0	0	2	2
918.0	0	4	4
920.0	0	6	6
921.0	0	4	4
922.0	0	4	4
923.0	0	1	1
925.0	0	7	7
926.0	0	2	2
927.0	0	1	1
928.0	0	3	3
929.0	0	1	1
930.0	0	5	5
931.0	0	1	1
932.0	0	1	1
933.0	0	2	2
934.0	0	1	1
935.0	0	4	4
936.0	0	3	3
937.0	0	3	3
938.0	0	1	1
939.0	0	1	1
940.0	0	1	1
941.0	0	3	3
942.0	0	2	2
944.0	0	1	1
945.0	0	3	3
946.0	0	2	2
947.0	0	4	4
948.0	0	4	4
949.0	0	5	5
951.0	0	3	3
952.0	0	1	1
953.0	0	1	1
954.0	0	1	1
955.0	0	1	1
956.0	0	3	3
957.0	0	2	2
958.0	0	3	3
959.0	0	2	2
960.0	0	1	1
961.0	0	2	2
962.0	0	2	2
963.0	0	1	1
966.0	0	1	1
967.0	0	2	2
968.0	0	1	1
969.0	0	4	4
970.0	0	1	1
971.0	0	3	3
972.0	0	1	1
973.0	0	5	5
974.0	0	1	1
975.0	0	3	3
976.0	0	1	1
977.0	0	3	3
978.0	0	1	1
979.0	0	1	1
980.0	0	2	2
981.0	0	2	2
982.0	0	3	3
983.0	0	2	2
985.0	0	1	1
986.0	0	3	3
987.0	0	1	1
989.0	0	2	2
990.0	0	2	2
991.0	0	3	3
992.0	0	2	2
993.0	0	3	3
994.0	0	4	4
995.0	0	1	1
996.0	0	4	4
997.0	0	2	2
998.0	0	2	2
999.0	0	3	3
1000.0	0	2	2
1001.0	0	2	2
1002.0	0	4	4
1003.0	0	3	3
1005.0	0	1	1
1006.0	0	3	3
1007.0	0	1	1
1008.0	0	1	1
1009.0	0	1	1
1010.0	0	2	2
1011.0	0	1	1
1012.0	0	7	7
1015.0	0	4	4
1016.0	0	3	3
1017.0	0	2	2
1018.0	0	2	2
1019.0	0	2	2
1020.0	0	1	1
1021.0	0	1	1
1022.0	0	2	2
1023.0	0	2	2
1024.0	0	2	2
1025.0	0	4	4
1026.0	0	3	3
1027.0	0	3	3
1028.0	0	2	2
1029.0	0	2	2
1030.0	0	3	3
1031.0	0	1	1
1032.0	0	4	4
1033.0	0	4	4
1034.0	0	1	1
1035.0	0	4	4
1037.0	0	3	3
1039.0	0	3	3
1041.0	0	3	3
1042.0	0	2	2
1043.0	0	1	1
1044.0	0	2	2
1046.0	0	3	3
1047.0	0	3	3
1048.0	0	3	3
1050.0	0	1	1
1052.0	0	2	2
1053.0	0	2	2
1054.0	0	2	2
1055.0	0	3	3
1056.0	0	4	4
1057.0	0	1	1
1058.0	0	2	2
1059.0	0	1	1
1061.0	0	1	1
1062.0	0	1	1
1063.0	0	1	1
1064.0	0	1	1
1067.0	0	1	1
1069.0	0	1	1
1070.0	0	2	2
1071.0	0	2	2
1072.0	0	1	1
1073.0	0	2	2
1074.0	0	7	7
1076.0	0	1	1
1080.0	0	2	2
1081.0	0	2	2
1082.0	0	1	1
1083.0	0	1	1
1085.0	0	2	2
1086.0	0	1	1
1087.0	0	1	1
1088.0	0	3	3
1090.0	0	1	1
1092.0	0	1	1
1093.0	0	2	2
1094.0	0	1	1
1095.0	0	2	2
1097.0	0	1	1
1098.0	0	1	1
1099.0	0	4	4
1100.0	0	1	1
1101.0	0	1	1
1102.0	0	3	3
1104.0	0	1	1
1105.0	0	2	2
1106.0	0	1	1
1107.0	0	1	1
1108.0	0	1	1
1109.0	0	1	1
1111.0	0	1	1
1115.0	0	3	3
1116.0	0	1	1
1118.0	0	2	2
1119.0	0	3	3
1120.0	0	1	1
1121.0	0	2	2
1122.0	0	3	3
1123.0	0	2	2
1124.0	0	1	1
1125.0	0	1	1
1126.0	0	1	1
1128.0	0	2	2
1129.0	0	3	3
1130.0	0	1	1
1132.0	0	1	1
1133.0	0	1	1
1134.0	0	1	1
1135.0	0	3	3
1139.0	0	1	1
1141.0	0	1	1
1144.0	0	2	2
1145.0	0	4	4
1146.0	0	1	1
1148.0	0	1	1
1149.0	0	1	1
1150.0	0	3	3
1151.0	0	1	1
1152.0	0	3	3
1153.0	0	2	2
1154.0	0	2	2
1155.0	0	2	2
1156.0	0	1	1
1158.0	0	2	2
1159.0	0	1	1
1160.0	0	4	4
1161.0	0	2	2
1162.0	0	2	2
1165.0	0	1	1
