## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT H1_REP2.sorted.bam --OUTPUT H1_REP2.markdup.sorted.bam --METRICS_FILE H1_REP2.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 02:48:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	93294485	0	0	0	48681430	0	0.521804	54406559

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
941.0	0	2	2
942.0	0	2	2
943.0	0	3	3
944.0	0	1	1
945.0	0	3	3
948.0	0	1	1
949.0	0	2	2
950.0	0	3	3
952.0	0	2	2
953.0	0	2	2
954.0	0	1	1
955.0	0	4	4
956.0	0	2	2
957.0	0	1	1
958.0	0	2	2
959.0	0	2	2
960.0	0	2	2
961.0	0	1	1
963.0	0	2	2
964.0	0	1	1
966.0	0	1	1
967.0	0	2	2
968.0	0	3	3
969.0	0	2	2
970.0	0	1	1
972.0	0	1	1
973.0	0	2	2
974.0	0	3	3
976.0	0	1	1
977.0	0	1	1
978.0	0	2	2
981.0	0	1	1
982.0	0	1	1
984.0	0	1	1
985.0	0	1	1
988.0	0	1	1
989.0	0	1	1
991.0	0	1	1
992.0	0	3	3
993.0	0	2	2
998.0	0	1	1
1000.0	0	1	1
1001.0	0	1	1
1003.0	0	4	4
1004.0	0	1	1
1005.0	0	1	1
1006.0	0	1	1
1008.0	0	1	1
1011.0	0	1	1
1013.0	0	2	2
1014.0	0	1	1
1015.0	0	1	1
1017.0	0	1	1
1018.0	0	1	1
1019.0	0	3	3
1022.0	0	2	2
1024.0	0	1	1
1027.0	0	2	2
1028.0	0	1	1
1029.0	0	1	1
1030.0	0	1	1
1031.0	0	4	4
1032.0	0	1	1
1038.0	0	1	1
1039.0	0	1	1
1040.0	0	1	1
1042.0	0	2	2
1043.0	0	1	1
1046.0	0	1	1
1047.0	0	1	1
1050.0	0	2	2
1051.0	0	1	1
1052.0	0	1	1
1056.0	0	1	1
1057.0	0	2	2
1058.0	0	1	1
1061.0	0	1	1
1062.0	0	2	2
1063.0	0	1	1
1064.0	0	1	1
1065.0	0	1	1
1071.0	0	1	1
1072.0	0	2	2
1073.0	0	1	1
1075.0	0	2	2
1076.0	0	1	1
1078.0	0	3	3
1080.0	0	1	1
1081.0	0	2	2
1083.0	0	1	1
1093.0	0	1	1
1094.0	0	2	2
1095.0	0	1	1
1096.0	0	2	2
1097.0	0	1	1
1099.0	0	2	2
1100.0	0	1	1
1102.0	0	1	1
1104.0	0	3	3
1105.0	0	2	2
1106.0	0	1	1
1107.0	0	1	1
1109.0	0	2	2
1110.0	0	1	1
1111.0	0	2	2
1112.0	0	2	2
1113.0	0	1	1
1114.0	0	2	2
1116.0	0	1	1
1121.0	0	1	1
1122.0	0	2	2
1124.0	0	1	1
1125.0	0	1	1
1128.0	0	2	2
1130.0	0	1	1
1131.0	0	2	2
1132.0	0	1	1
1136.0	0	1	1
1144.0	0	1	1
1147.0	0	1	1
1149.0	0	1	1
1152.0	0	2	2
1153.0	0	1	1
1155.0	0	1	1
1157.0	0	1	1
1158.0	0	1	1
1160.0	0	1	1
1161.0	0	1	1
1162.0	0	1	1
1164.0	0	1	1
1166.0	0	1	1
1169.0	0	2	2
1170.0	0	5	5
1171.0	0	1	1
1172.0	0	2	2
1174.0	0	1	1
1176.0	0	1	1
1181.0	0	1	1
1183.0	0	1	1
1184.0	0	1	1
1185.0	0	2	2
1191.0	0	1	1
1192.0	0	1	1
1193.0	0	1	1
1194.0	0	1	1
1196.0	0	2	2
1197.0	0	1	1
1199.0	0	2	2
1203.0	0	1	1
1205.0	0	1	1
1208.0	0	1	1
1209.0	0	1	1
1212.0	0	1	1
1213.0	0	2	2
1214.0	0	1	1
1219.0	0	1	1
1220.0	0	1	1
1221.0	0	1	1
1222.0	0	1	1
1227.0	0	1	1
1228.0	0	1	1
1229.0	0	1	1
1232.0	0	1	1
1234.0	0	2	2
1235.0	0	1	1
1236.0	0	1	1
1237.0	0	1	1
1240.0	0	2	2
1242.0	0	1	1
1245.0	0	1	1
1250.0	0	1	1
1252.0	0	1	1
1255.0	0	1	1
1256.0	0	1	1
1257.0	0	1	1
1261.0	0	4	4
1262.0	0	2	2
1263.0	0	1	1
1272.0	0	4	4
1273.0	0	1	1
1274.0	0	3	3
1278.0	0	2	2
1280.0	0	1	1
1285.0	0	1	1
1286.0	0	1	1
1292.0	0	1	1
1294.0	0	2	2
1296.0	0	1	1
1297.0	0	2	2
1298.0	0	2	2
1305.0	0	1	1
1312.0	0	1	1
1317.0	0	1	1
1319.0	0	3	3
1320.0	0	2	2
1322.0	0	1	1
1324.0	0	1	1
1325.0	0	1	1
1327.0	0	1	1
1330.0	0	1	1
1331.0	0	2	2
1333.0	0	1	1
1336.0	0	1	1
1337.0	0	1	1
1338.0	0	3	3
1339.0	0	2	2
1341.0	0	1	1
1342.0	0	1	1
1343.0	0	1	1
1347.0	0	2	2
1348.0	0	1	1
1351.0	0	1	1
1353.0	0	1	1
1355.0	0	1	1
1363.0	0	1	1
1367.0	0	1	1
1368.0	0	2	2
1369.0	0	1	1
1372.0	0	2	2
1382.0	0	1	1
1386.0	0	1	1
1392.0	0	1	1
1394.0	0	1	1
1396.0	0	1	1
1397.0	0	2	2
1400.0	0	2	2
1401.0	0	1	1
1403.0	0	1	1
1407.0	0	1	1
1410.0	0	1	1
1411.0	0	1	1
1413.0	0	2	2
1414.0	0	2	2
1417.0	0	1	1
1419.0	0	1	1
1434.0	0	1	1
1443.0	0	1	1
1447.0	0	2	2
1450.0	0	1	1
1453.0	0	1	1
1455.0	0	1	1
1457.0	0	1	1
1459.0	0	1	1
1460.0	0	1	1
1465.0	0	1	1
1466.0	0	2	2
1471.0	0	1	1
1472.0	0	2	2
1473.0	0	1	1
1477.0	0	1	1
1480.0	0	1	1
1481.0	0	1	1
1482.0	0	2	2
1486.0	0	2	2
1488.0	0	2	2
1491.0	0	1	1
1493.0	0	1	1
1495.0	0	1	1
1501.0	0	2	2
1505.0	0	2	2
1507.0	0	1	1
1508.0	0	1	1
1515.0	0	2	2
1517.0	0	1	1
1522.0	0	2	2
1531.0	0	1	1
1539.0	0	1	1
1544.0	0	1	1
1547.0	0	1	1
1548.0	0	1	1
1550.0	0	1	1
1556.0	0	1	1
1557.0	0	2	2
1565.0	0	1	1
1567.0	0	2	2
1571.0	0	1	1
1574.0	0	1	1
1578.0	0	1	1
1583.0	0	1	1
1587.0	0	1	1
1588.0	0	1	1
1590.0	0	1	1
1592.0	0	1	1
1595.0	0	1	1
1606.0	0	1	1
1608.0	0	2	2
1612.0	0	2	2
1614.0	0	1	1
1616.0	0	1	1
1617.0	0	1	1
1620.0	0	1	1
1622.0	0	1	1
1627.0	0	1	1
1635.0	0	1	1
1637.0	0	1	1
1638.0	0	1	1
1639.0	0	1	1
1641.0	0	1	1
1644.0	0	1	1
1645.0	0	1	1
1658.0	0	2	2
1661.0	0	1	1
1666.0	0	1	1
1669.0	0	1	1
1671.0	0	1	1
1682.0	0	1	1
1684.0	0	1	1
1685.0	0	1	1
1697.0	0	1	1
1706.0	0	1	1
1710.0	0	1	1
1711.0	0	2	2
1712.0	0	1	1
1721.0	0	1	1
1728.0	0	2	2
1730.0	0	1	1
1736.0	0	1	1
1740.0	0	1	1
1747.0	0	1	1
1753.0	0	1	1
1755.0	0	1	1
1756.0	0	2	2
1762.0	0	1	1
1767.0	0	1	1
1768.0	0	2	2
1772.0	0	1	1
1773.0	0	1	1
1775.0	0	1	1
1777.0	0	2	2
1778.0	0	1	1
1786.0	0	1	1
1808.0	0	1	1
1819.0	0	1	1
1827.0	0	1	1
1834.0	0	1	1
1839.0	0	1	1
1852.0	0	2	2
1857.0	0	1	1
1858.0	0	1	1
1859.0	0	2	2
1872.0	0	1	1
1873.0	0	1	1
1876.0	0	1	1
1881.0	0	1	1
1888.0	0	2	2
1895.0	0	1	1
1901.0	0	1	1
1909.0	0	1	1
1914.0	0	1	1
1915.0	0	2	2
1918.0	0	1	1
1927.0	0	1	1
1935.0	0	1	1
1937.0	0	4	4
1946.0	0	1	1
1951.0	0	1	1
1952.0	0	1	1
1955.0	0	1	1
1958.0	0	1	1
1961.0	0	2	2
1962.0	0	1	1
1967.0	0	1	1
1978.0	0	1	1
1980.0	0	1	1
1981.0	0	1	1
1991.0	0	1	1
1994.0	0	1	1
1997.0	0	1	1
1998.0	0	1	1
2015.0	0	1	1
2028.0	0	1	1
2029.0	0	2	2
2038.0	0	1	1
2039.0	0	1	1
2041.0	0	1	1
2061.0	0	1	1
2068.0	0	1	1
2069.0	0	1	1
2084.0	0	1	1
2097.0	0	1	1
2103.0	0	1	1
2114.0	0	1	1
2120.0	0	1	1
2122.0	0	1	1
2129.0	0	1	1
2130.0	0	1	1
2143.0	0	2	2
2144.0	0	1	1
2146.0	0	2	2
2152.0	0	1	1
2153.0	0	1	1
2154.0	0	2	2
2164.0	0	1	1
2172.0	0	1	1
2184.0	0	2	2
2193.0	0	1	1
2214.0	0	1	1
2220.0	0	1	1
2238.0	0	1	1
2239.0	0	2	2
2247.0	0	1	1
2250.0	0	1	1
2266.0	0	1	1
2271.0	0	1	1
2274.0	0	1	1
2283.0	0	1	1
2295.0	0	1	1
2302.0	0	2	2
2306.0	0	1	1
2312.0	0	1	1
2313.0	0	1	1
2314.0	0	1	1
2315.0	0	1	1
2316.0	0	1	1
2325.0	0	1	1
2326.0	0	1	1
2327.0	0	1	1
2335.0	0	1	1
2336.0	0	1	1
2349.0	0	1	1
2358.0	0	1	1
2359.0	0	1	1
2361.0	0	1	1
2392.0	0	1	1
2394.0	0	1	1
2412.0	0	1	1
2428.0	0	1	1
2448.0	0	1	1
2449.0	0	1	1
2461.0	0	1	1
2469.0	0	1	1
2484.0	0	1	1
2487.0	0	2	2
2489.0	0	1	1
2514.0	0	1	1
2524.0	0	1	1
2532.0	0	1	1
2537.0	0	1	1
2540.0	0	1	1
2541.0	0	1	1
2548.0	0	1	1
2560.0	0	1	1
2561.0	0	1	1
2563.0	0	1	1
2565.0	0	1	1
2573.0	0	1	1
2588.0	0	1	1
2626.0	0	1	1
2663.0	0	1	1
2664.0	0	1	1
2689.0	0	1	1
2695.0	0	1	1
2701.0	0	1	1
2703.0	0	1	1
2739.0	0	1	1
2746.0	0	1	1
2756.0	0	1	1
2761.0	0	1	1
2775.0	0	1	1
2791.0	0	1	1
2812.0	0	1	1
2816.0	0	1	1
2818.0	0	1	1
2835.0	0	1	1
2856.0	0	1	1
2873.0	0	1	1
2912.0	0	1	1
2944.0	0	1	1
2980.0	0	1	1
2982.0	0	1	1
2984.0	0	1	1
3016.0	0	1	1
3034.0	0	1	1
3041.0	0	1	1
3052.0	0	1	1
3099.0	0	1	1
3118.0	0	1	1
3122.0	0	1	1
3202.0	0	1	1
3234.0	0	1	1
3244.0	0	1	1
3272.0	0	1	1
3279.0	0	1	1
3284.0	0	1	1
3297.0	0	1	1
3317.0	0	1	1
3324.0	0	1	1
3350.0	0	1	1
3351.0	0	1	1
3355.0	0	1	1
3383.0	0	1	1
3387.0	0	1	1
3420.0	0	1	1
3466.0	0	1	1
3470.0	0	1	1
3518.0	0	1	1
3598.0	0	1	1
3674.0	0	1	1
3685.0	0	1	1
3708.0	0	1	1
3756.0	0	1	1
3782.0	0	1	1
3830.0	0	1	1
3855.0	0	1	1
3996.0	0	1	1
4035.0	0	1	1
4054.0	0	1	1
4074.0	0	1	1
4189.0	0	1	1
4368.0	0	1	1
4383.0	0	1	1
4425.0	0	1	1
4536.0	0	1	1
4537.0	0	1	1
4542.0	0	1	1
4543.0	0	1	1
4615.0	0	1	1
4621.0	0	1	1
4623.0	0	1	1
4676.0	0	1	1
4799.0	0	2	2
4807.0	0	1	1
4811.0	0	1	1
4868.0	0	1	1
4922.0	0	1	1
4932.0	0	1	1
5144.0	0	1	1
5172.0	0	1	1
5384.0	0	1	1
5760.0	0	1	1
5982.0	0	1	1
6096.0	0	1	1
6115.0	0	1	1
6151.0	0	1	1
6259.0	0	1	1
6765.0	0	1	1
7031.0	0	1	1
7042.0	0	1	1
7114.0	0	1	1
7125.0	0	1	1
7205.0	0	1	1
7617.0	0	1	1
7697.0	0	1	1
7945.0	0	1	1
8387.0	0	1	1
8494.0	0	1	1
8834.0	0	1	1
8921.0	0	1	1
9139.0	0	1	1
10140.0	0	1	1
13111.0	0	1	1
13541.0	0	1	1
14178.0	0	1	1
14220.0	0	1	1
15484.0	0	1	1

