## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT K562_REP2.sorted.bam --OUTPUT K562_REP2.markdup.sorted.bam --METRICS_FILE K562_REP2.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE genome.fa --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Mar 22 00:25:56 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	97918819	0	0	0	80482338	0	0.821929	17501532

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
132.0	0	145	145
133.0	0	158	158
134.0	0	151	151
135.0	0	145	145
136.0	0	160	160
137.0	0	149	149
138.0	0	152	152
139.0	0	126	126
140.0	0	139	139
141.0	0	144	144
142.0	0	129	129
143.0	0	116	116
144.0	0	139	139
145.0	0	116	116
146.0	0	141	141
147.0	0	126	126
148.0	0	118	118
149.0	0	106	106
150.0	0	102	102
151.0	0	100	100
152.0	0	105	105
153.0	0	109	109
154.0	0	117	117
155.0	0	106	106
156.0	0	101	101
157.0	0	111	111
158.0	0	108	108
159.0	0	86	86
160.0	0	98	98
161.0	0	107	107
162.0	0	94	94
163.0	0	102	102
164.0	0	84	84
165.0	0	100	100
166.0	0	85	85
167.0	0	99	99
168.0	0	84	84
169.0	0	103	103
170.0	0	87	87
171.0	0	84	84
172.0	0	82	82
173.0	0	83	83
174.0	0	89	89
175.0	0	75	75
176.0	0	64	64
177.0	0	68	68
178.0	0	69	69
179.0	0	74	74
180.0	0	67	67
181.0	0	76	76
182.0	0	73	73
183.0	0	66	66
184.0	0	80	80
185.0	0	61	61
186.0	0	58	58
187.0	0	67	67
188.0	0	75	75
189.0	0	60	60
190.0	0	80	80
191.0	0	63	63
192.0	0	56	56
193.0	0	57	57
194.0	0	53	53
195.0	0	48	48
196.0	0	63	63
197.0	0	62	62
198.0	0	72	72
199.0	0	59	59
200.0	0	51	51
201.0	0	59	59
202.0	0	61	61
203.0	0	57	57
204.0	0	53	53
205.0	0	52	52
206.0	0	56	56
207.0	0	52	52
208.0	0	57	57
209.0	0	56	56
210.0	0	54	54
211.0	0	43	43
212.0	0	54	54
213.0	0	36	36
214.0	0	47	47
215.0	0	45	45
216.0	0	49	49
217.0	0	49	49
218.0	0	47	47
219.0	0	47	47
220.0	0	39	39
221.0	0	52	52
222.0	0	40	40
223.0	0	49	49
224.0	0	38	38
225.0	0	37	37
226.0	0	53	53
227.0	0	52	52
228.0	0	50	50
229.0	0	44	44
230.0	0	50	50
231.0	0	48	48
232.0	0	44	44
233.0	0	38	38
234.0	0	35	35
235.0	0	38	38
236.0	0	36	36
237.0	0	45	45
238.0	0	35	35
239.0	0	42	42
240.0	0	25	25
241.0	0	33	33
242.0	0	34	34
243.0	0	40	40
244.0	0	41	41
245.0	0	41	41
246.0	0	26	26
247.0	0	33	33
248.0	0	35	35
249.0	0	28	28
250.0	0	36	36
251.0	0	30	30
252.0	0	26	26
253.0	0	32	32
254.0	0	37	37
255.0	0	32	32
256.0	0	26	26
257.0	0	40	40
258.0	0	27	27
259.0	0	21	21
260.0	0	25	25
261.0	0	41	41
262.0	0	24	24
263.0	0	17	17
264.0	0	24	24
265.0	0	30	30
266.0	0	30	30
267.0	0	31	31
268.0	0	22	22
269.0	0	22	22
270.0	0	26	26
271.0	0	37	37
272.0	0	25	25
273.0	0	17	17
274.0	0	27	27
275.0	0	27	27
276.0	0	19	19
277.0	0	22	22
278.0	0	24	24
279.0	0	30	30
280.0	0	23	23
281.0	0	21	21
282.0	0	23	23
283.0	0	24	24
284.0	0	33	33
285.0	0	21	21
286.0	0	16	16
287.0	0	24	24
288.0	0	17	17
289.0	0	27	27
290.0	0	23	23
291.0	0	23	23
292.0	0	15	15
293.0	0	18	18
294.0	0	25	25
295.0	0	18	18
296.0	0	25	25
297.0	0	17	17
298.0	0	22	22
299.0	0	18	18
300.0	0	25	25
301.0	0	23	23
302.0	0	14	14
303.0	0	11	11
304.0	0	19	19
305.0	0	21	21
306.0	0	22	22
307.0	0	27	27
308.0	0	20	20
309.0	0	22	22
310.0	0	16	16
311.0	0	21	21
312.0	0	13	13
313.0	0	23	23
314.0	0	20	20
315.0	0	7	7
316.0	0	15	15
317.0	0	23	23
318.0	0	21	21
319.0	0	13	13
320.0	0	17	17
321.0	0	16	16
322.0	0	24	24
323.0	0	20	20
324.0	0	25	25
325.0	0	16	16
326.0	0	19	19
327.0	0	16	16
328.0	0	20	20
329.0	0	13	13
330.0	0	18	18
331.0	0	17	17
332.0	0	16	16
333.0	0	17	17
334.0	0	15	15
335.0	0	9	9
336.0	0	9	9
337.0	0	15	15
338.0	0	12	12
339.0	0	9	9
340.0	0	18	18
341.0	0	11	11
342.0	0	15	15
343.0	0	14	14
344.0	0	16	16
345.0	0	15	15
346.0	0	17	17
347.0	0	16	16
348.0	0	17	17
349.0	0	9	9
350.0	0	8	8
351.0	0	16	16
352.0	0	8	8
353.0	0	13	13
354.0	0	14	14
355.0	0	11	11
356.0	0	10	10
357.0	0	8	8
358.0	0	17	17
359.0	0	14	14
360.0	0	20	20
361.0	0	16	16
362.0	0	5	5
363.0	0	22	22
364.0	0	13	13
365.0	0	10	10
366.0	0	13	13
367.0	0	11	11
368.0	0	13	13
369.0	0	14	14
370.0	0	15	15
371.0	0	4	4
372.0	0	5	5
373.0	0	11	11
374.0	0	11	11
375.0	0	10	10
376.0	0	11	11
377.0	0	15	15
378.0	0	12	12
379.0	0	14	14
380.0	0	14	14
381.0	0	6	6
382.0	0	12	12
383.0	0	11	11
384.0	0	7	7
385.0	0	7	7
386.0	0	10	10
387.0	0	11	11
388.0	0	8	8
389.0	0	7	7
390.0	0	18	18
391.0	0	9	9
392.0	0	14	14
393.0	0	10	10
394.0	0	7	7
395.0	0	8	8
396.0	0	6	6
397.0	0	12	12
398.0	0	7	7
399.0	0	8	8
400.0	0	5	5
401.0	0	9	9
402.0	0	10	10
403.0	0	9	9
404.0	0	13	13
405.0	0	6	6
406.0	0	12	12
407.0	0	15	15
408.0	0	9	9
409.0	0	13	13
410.0	0	10	10
411.0	0	7	7
412.0	0	4	4
413.0	0	6	6
414.0	0	11	11
415.0	0	13	13
416.0	0	9	9
417.0	0	7	7
418.0	0	8	8
419.0	0	10	10
420.0	0	7	7
421.0	0	4	4
422.0	0	10	10
423.0	0	12	12
424.0	0	3	3
425.0	0	7	7
426.0	0	6	6
427.0	0	4	4
428.0	0	10	10
429.0	0	11	11
430.0	0	10	10
431.0	0	6	6
432.0	0	6	6
433.0	0	10	10
434.0	0	6	6
435.0	0	7	7
436.0	0	2	2
437.0	0	7	7
438.0	0	8	8
439.0	0	7	7
440.0	0	7	7
441.0	0	11	11
442.0	0	11	11
443.0	0	5	5
444.0	0	4	4
445.0	0	14	14
446.0	0	6	6
447.0	0	4	4
448.0	0	6	6
449.0	0	8	8
450.0	0	9	9
451.0	0	4	4
452.0	0	13	13
453.0	0	11	11
454.0	0	6	6
455.0	0	7	7
456.0	0	10	10
457.0	0	7	7
458.0	0	10	10
459.0	0	10	10
460.0	0	8	8
461.0	0	6	6
462.0	0	8	8
463.0	0	5	5
464.0	0	5	5
465.0	0	9	9
466.0	0	4	4
467.0	0	7	7
468.0	0	6	6
469.0	0	7	7
470.0	0	5	5
471.0	0	6	6
472.0	0	7	7
473.0	0	7	7
474.0	0	5	5
475.0	0	7	7
476.0	0	6	6
477.0	0	9	9
478.0	0	6	6
479.0	0	11	11
480.0	0	6	6
481.0	0	5	5
482.0	0	6	6
483.0	0	12	12
484.0	0	3	3
485.0	0	4	4
486.0	0	6	6
487.0	0	5	5
488.0	0	8	8
489.0	0	4	4
490.0	0	4	4
491.0	0	9	9
492.0	0	7	7
493.0	0	3	3
494.0	0	8	8
495.0	0	6	6
496.0	0	8	8
497.0	0	3	3
498.0	0	6	6
499.0	0	8	8
500.0	0	5	5
501.0	0	5	5
502.0	0	9	9
503.0	0	3	3
504.0	0	10	10
505.0	0	3	3
506.0	0	6	6
507.0	0	8	8
508.0	0	3	3
509.0	0	9	9
510.0	0	7	7
511.0	0	4	4
512.0	0	3	3
513.0	0	4	4
514.0	0	3	3
515.0	0	8	8
516.0	0	4	4
517.0	0	7	7
518.0	0	3	3
519.0	0	2	2
521.0	0	5	5
522.0	0	4	4
523.0	0	5	5
524.0	0	7	7
525.0	0	6	6
526.0	0	7	7
527.0	0	4	4
528.0	0	3	3
529.0	0	8	8
530.0	0	6	6
531.0	0	5	5
532.0	0	3	3
533.0	0	3	3
534.0	0	6	6
535.0	0	3	3
536.0	0	6	6
537.0	0	10	10
538.0	0	4	4
539.0	0	4	4
540.0	0	4	4
541.0	0	3	3
542.0	0	6	6
543.0	0	5	5
544.0	0	4	4
545.0	0	4	4
546.0	0	3	3
547.0	0	1	1
548.0	0	10	10
549.0	0	7	7
550.0	0	5	5
551.0	0	2	2
552.0	0	4	4
553.0	0	5	5
554.0	0	4	4
555.0	0	4	4
556.0	0	8	8
557.0	0	6	6
558.0	0	3	3
559.0	0	4	4
560.0	0	5	5
561.0	0	5	5
562.0	0	3	3
563.0	0	8	8
564.0	0	7	7
565.0	0	6	6
566.0	0	3	3
567.0	0	6	6
568.0	0	4	4
569.0	0	3	3
570.0	0	2	2
571.0	0	2	2
572.0	0	9	9
573.0	0	3	3
574.0	0	2	2
575.0	0	5	5
576.0	0	5	5
577.0	0	5	5
578.0	0	5	5
579.0	0	6	6
580.0	0	6	6
581.0	0	7	7
582.0	0	3	3
583.0	0	2	2
584.0	0	4	4
585.0	0	5	5
586.0	0	5	5
588.0	0	3	3
589.0	0	5	5
590.0	0	4	4
591.0	0	4	4
592.0	0	3	3
593.0	0	4	4
594.0	0	2	2
595.0	0	5	5
596.0	0	4	4
597.0	0	2	2
599.0	0	2	2
600.0	0	3	3
601.0	0	8	8
602.0	0	8	8
603.0	0	2	2
604.0	0	3	3
605.0	0	3	3
606.0	0	1	1
607.0	0	2	2
608.0	0	6	6
609.0	0	3	3
610.0	0	7	7
611.0	0	1	1
612.0	0	3	3
613.0	0	3	3
614.0	0	2	2
615.0	0	4	4
616.0	0	1	1
617.0	0	2	2
618.0	0	3	3
619.0	0	4	4
620.0	0	6	6
621.0	0	4	4
622.0	0	1	1
623.0	0	1	1
624.0	0	4	4
625.0	0	3	3
626.0	0	5	5
627.0	0	2	2
628.0	0	4	4
629.0	0	4	4
630.0	0	1	1
631.0	0	5	5
632.0	0	6	6
633.0	0	1	1
634.0	0	5	5
635.0	0	5	5
636.0	0	5	5
637.0	0	6	6
638.0	0	4	4
639.0	0	2	2
640.0	0	5	5
641.0	0	2	2
642.0	0	4	4
643.0	0	5	5
644.0	0	3	3
645.0	0	6	6
646.0	0	1	1
647.0	0	3	3
648.0	0	4	4
649.0	0	6	6
650.0	0	2	2
651.0	0	2	2
652.0	0	3	3
653.0	0	1	1
654.0	0	3	3
655.0	0	1	1
656.0	0	2	2
657.0	0	3	3
658.0	0	2	2
659.0	0	6	6
660.0	0	3	3
661.0	0	3	3
662.0	0	4	4
663.0	0	5	5
664.0	0	2	2
666.0	0	1	1
667.0	0	3	3
668.0	0	3	3
669.0	0	6	6
670.0	0	2	2
671.0	0	4	4
672.0	0	2	2
673.0	0	1	1
674.0	0	4	4
675.0	0	3	3
676.0	0	4	4
678.0	0	2	2
679.0	0	3	3
680.0	0	1	1
681.0	0	2	2
683.0	0	4	4
684.0	0	6	6
685.0	0	3	3
686.0	0	3	3
687.0	0	1	1
688.0	0	2	2
689.0	0	2	2
690.0	0	2	2
691.0	0	2	2
692.0	0	1	1
693.0	0	7	7
694.0	0	2	2
696.0	0	2	2
697.0	0	3	3
698.0	0	3	3
700.0	0	2	2
701.0	0	1	1
702.0	0	5	5
703.0	0	4	4
704.0	0	2	2
705.0	0	3	3
707.0	0	2	2
708.0	0	1	1
709.0	0	3	3
710.0	0	3	3
712.0	0	1	1
713.0	0	1	1
714.0	0	1	1
715.0	0	5	5
716.0	0	1	1
717.0	0	2	2
718.0	0	4	4
719.0	0	3	3
720.0	0	1	1
721.0	0	10	10
722.0	0	3	3
723.0	0	4	4
724.0	0	3	3
726.0	0	1	1
727.0	0	1	1
728.0	0	4	4
729.0	0	1	1
730.0	0	1	1
731.0	0	4	4
732.0	0	1	1
733.0	0	5	5
734.0	0	1	1
735.0	0	4	4
736.0	0	2	2
737.0	0	1	1
739.0	0	1	1
740.0	0	1	1
741.0	0	3	3
743.0	0	1	1
744.0	0	1	1
745.0	0	1	1
746.0	0	4	4
747.0	0	3	3
748.0	0	2	2
749.0	0	4	4
750.0	0	1	1
751.0	0	2	2
753.0	0	3	3
754.0	0	2	2
755.0	0	3	3
756.0	0	3	3
758.0	0	6	6
759.0	0	4	4
760.0	0	2	2
761.0	0	4	4
762.0	0	1	1
763.0	0	2	2
764.0	0	1	1
765.0	0	4	4
766.0	0	1	1
767.0	0	1	1
768.0	0	2	2
769.0	0	1	1
770.0	0	2	2
773.0	0	2	2
774.0	0	6	6
776.0	0	2	2
778.0	0	3	3
779.0	0	1	1
780.0	0	1	1
781.0	0	4	4
782.0	0	4	4
783.0	0	1	1
784.0	0	1	1
785.0	0	2	2
787.0	0	3	3
788.0	0	4	4
789.0	0	5	5
790.0	0	3	3
792.0	0	1	1
793.0	0	1	1
794.0	0	3	3
797.0	0	1	1
798.0	0	2	2
800.0	0	1	1
801.0	0	1	1
802.0	0	1	1
803.0	0	1	1
804.0	0	2	2
805.0	0	2	2
806.0	0	1	1
807.0	0	2	2
808.0	0	5	5
809.0	0	5	5
810.0	0	1	1
811.0	0	5	5
812.0	0	3	3
813.0	0	3	3
815.0	0	3	3
816.0	0	3	3
818.0	0	1	1
819.0	0	2	2
820.0	0	2	2
821.0	0	1	1
822.0	0	1	1
823.0	0	1	1
824.0	0	1	1
825.0	0	1	1
826.0	0	2	2
829.0	0	1	1
834.0	0	3	3
835.0	0	2	2
836.0	0	1	1
837.0	0	3	3
840.0	0	1	1
841.0	0	1	1
842.0	0	5	5
844.0	0	2	2
845.0	0	1	1
846.0	0	4	4
847.0	0	4	4
848.0	0	2	2
849.0	0	2	2
850.0	0	2	2
853.0	0	2	2
854.0	0	3	3
855.0	0	1	1
856.0	0	1	1
857.0	0	3	3
858.0	0	4	4
860.0	0	1	1
861.0	0	1	1
862.0	0	2	2
863.0	0	2	2
865.0	0	2	2
866.0	0	3	3
869.0	0	2	2
870.0	0	2	2
871.0	0	1	1
873.0	0	2	2
874.0	0	2	2
876.0	0	1	1
877.0	0	1	1
878.0	0	1	1
879.0	0	1	1
880.0	0	2	2
881.0	0	3	3
882.0	0	2	2
883.0	0	2	2
884.0	0	2	2
886.0	0	1	1
887.0	0	1	1
888.0	0	2	2
889.0	0	2	2
890.0	0	1	1
891.0	0	4	4
892.0	0	2	2
893.0	0	1	1
894.0	0	1	1
895.0	0	3	3
899.0	0	1	1
902.0	0	1	1
903.0	0	1	1
904.0	0	1	1
905.0	0	3	3
907.0	0	1	1
913.0	0	3	3
914.0	0	3	3
916.0	0	4	4
917.0	0	1	1
918.0	0	3	3
920.0	0	1	1
922.0	0	1	1
925.0	0	1	1
926.0	0	2	2
927.0	0	2	2
929.0	0	1	1
931.0	0	1	1
932.0	0	1	1
933.0	0	2	2
934.0	0	2	2
939.0	0	2	2
940.0	0	3	3
941.0	0	2	2
943.0	0	1	1
945.0	0	1	1
946.0	0	2	2
947.0	0	2	2
948.0	0	2	2
949.0	0	1	1
950.0	0	2	2
952.0	0	2	2
954.0	0	1	1
955.0	0	3	3
956.0	0	3	3
957.0	0	1	1
959.0	0	1	1
961.0	0	2	2
962.0	0	2	2
963.0	0	2	2
964.0	0	3	3
965.0	0	1	1
967.0	0	1	1
968.0	0	5	5
969.0	0	2	2
971.0	0	1	1
973.0	0	1	1
975.0	0	1	1
977.0	0	3	3
979.0	0	1	1
980.0	0	1	1
981.0	0	1	1
982.0	0	1	1
984.0	0	1	1
985.0	0	2	2
986.0	0	3	3
988.0	0	1	1
990.0	0	1	1
991.0	0	2	2
994.0	0	1	1
996.0	0	3	3
997.0	0	1	1
998.0	0	1	1
999.0	0	1	1
1000.0	0	1	1
1003.0	0	2	2
1004.0	0	1	1
1005.0	0	2	2
1006.0	0	2	2
1008.0	0	1	1
1009.0	0	2	2
1010.0	0	1	1
1012.0	0	1	1
1015.0	0	1	1
1016.0	0	2	2
1017.0	0	2	2
1018.0	0	1	1
1020.0	0	1	1
1021.0	0	2	2
1022.0	0	3	3
1023.0	0	1	1
1024.0	0	1	1
1025.0	0	1	1
1026.0	0	2	2
1027.0	0	1	1
1028.0	0	1	1
1029.0	0	1	1
1030.0	0	2	2
1033.0	0	2	2
1034.0	0	1	1
1035.0	0	1	1
1038.0	0	1	1
1039.0	0	2	2
1041.0	0	2	2
1042.0	0	2	2
1045.0	0	1	1
1047.0	0	3	3
1048.0	0	2	2
1052.0	0	1	1
1053.0	0	3	3
1054.0	0	1	1
1056.0	0	1	1
1057.0	0	1	1
1061.0	0	1	1
1062.0	0	1	1
1063.0	0	1	1
1064.0	0	1	1
1065.0	0	2	2
1066.0	0	2	2
1067.0	0	1	1
1068.0	0	3	3
1069.0	0	1	1
1070.0	0	1	1
1071.0	0	1	1
1072.0	0	2	2
1075.0	0	1	1
1076.0	0	1	1
1078.0	0	2	2
1079.0	0	1	1
1080.0	0	1	1
1081.0	0	2	2
1082.0	0	1	1
1083.0	0	2	2
1085.0	0	1	1
1087.0	0	1	1
1088.0	0	1	1
1090.0	0	2	2
1091.0	0	1	1
1092.0	0	2	2
1093.0	0	1	1
1094.0	0	1	1
1095.0	0	1	1
1097.0	0	1	1
1098.0	0	3	3
1099.0	0	1	1
1100.0	0	1	1
1101.0	0	2	2
1103.0	0	3	3
1105.0	0	1	1
1106.0	0	1	1
1108.0	0	2	2
1109.0	0	1	1
1111.0	0	2	2
1112.0	0	1	1
1115.0	0	1	1
1117.0	0	1	1
1119.0	0	1	1
1125.0	0	1	1
1126.0	0	1	1
1127.0	0	1	1
1128.0	0	1	1
1131.0	0	1	1
1132.0	0	2	2
1134.0	0	1	1
1138.0	0	1	1
1139.0	0	2	2
1140.0	0	1	1
1141.0	0	1	1
1143.0	0	1	1
1145.0	0	1	1
1146.0	0	1	1
1147.0	0	1	1
1148.0	0	4	4
1150.0	0	1	1
1151.0	0	1	1
1157.0	0	1	1
1159.0	0	1	1
1161.0	0	1	1
1164.0	0	1	1
1166.0	0	1	1
1169.0	0	1	1
1170.0	0	1	1
1171.0	0	1	1
1173.0	0	1	1
1174.0	0	2	2
1176.0	0	1	1
1179.0	0	1	1
1182.0	0	1	1
1184.0	0	1	1
1185.0	0	1	1
1190.0	0	1	1
1191.0	0	1	1
1193.0	0	1	1
1195.0	0	1	1
1199.0	0	1	1
1200.0	0	1	1
1204.0	0	1	1
1206.0	0	1	1
1207.0	0	1	1
1215.0	0	3	3
1217.0	0	1	1
1218.0	0	1	1
1221.0	0	2	2
1222.0	0	2	2
1223.0	0	1	1
1225.0	0	1	1
1226.0	0	2	2
1229.0	0	1	1
1230.0	0	2	2
1233.0	0	1	1
1238.0	0	1	1
1246.0	0	1	1
1247.0	0	1	1
1249.0	0	2	2
1253.0	0	1	1
1254.0	0	1	1
1255.0	0	1	1
1257.0	0	2	2
1266.0	0	2	2
1268.0	0	1	1
1275.0	0	1	1
1276.0	0	2	2
1279.0	0	1	1
1285.0	0	1	1
1287.0	0	1	1
1295.0	0	2	2
1298.0	0	2	2
1299.0	0	1	1
1303.0	0	1	1
1308.0	0	2	2
1309.0	0	1	1
1311.0	0	1	1
1313.0	0	1	1
1317.0	0	1	1
1319.0	0	2	2
1322.0	0	1	1
1323.0	0	2	2
1328.0	0	1	1
1332.0	0	3	3
1334.0	0	1	1
1335.0	0	1	1
1336.0	0	1	1
1338.0	0	1	1
1343.0	0	1	1
1349.0	0	1	1
1350.0	0	3	3
1356.0	0	1	1
1357.0	0	1	1
1360.0	0	1	1
1362.0	0	1	1
1363.0	0	1	1
1365.0	0	1	1
1366.0	0	3	3
1369.0	0	2	2
1374.0	0	1	1
1377.0	0	3	3
1379.0	0	1	1
1381.0	0	1	1
1384.0	0	1	1
1386.0	0	1	1
